time_id,MMM,AA,AXP,T,BAC,BA,CAT,CVX,CSCO,KO,DD,XOM,GE,HPQ,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,TRV,UNH,RTX,VZ,WMT,DIS
836,86.04000091552734,23.885820388793945,57.72999954223633,30.559999465942383,8.869999885559082,72.9800033569336,107.91999816894531,101.62000274658203,19.920000076293945,36.11000061035156,47.565673828125,83.23999786376953,146.0,11.253405570983887,51.439998626708984,28.260000228881836,195.73614501953125,63.720001220703125,43.380001068115234,97.08999633789062,36.14503860473633,30.989999771118164,20.7210636138916,66.01000213623047,58.439998626708984,58.349998474121094,50.427940368652344,37.33000183105469,59.939998626708984,42.060001373291016
837,86.69999694824219,23.813730239868164,57.959999084472656,30.770000457763672,8.970000267028809,73.12999725341797,107.9000015258789,102.45999908447266,19.809999465942383,36.59000015258789,48.17768096923828,84.6500015258789,146.38461303710938,11.080836296081543,51.790000915527344,28.450000762939453,195.5736083984375,64.2300033569336,43.689998626708984,96.91999816894531,36.364505767822266,31.270000457763672,20.90132713317871,66.91000366210938,59.90999984741211,57.61000061035156,50.5789794921875,37.650001525878906,61.11000061035156,41.880001068115234
838,86.9000015258789,23.885820388793945,58.15999984741211,30.75,8.880000114440918,73.58000183105469,107.6500015258789,103.41999816894531,19.950000762939453,36.90999984741211,48.917781829833984,85.05999755859375,147.92308044433594,11.153496742248535,51.86000061035156,27.579999923706055,193.52772521972656,63.900001525878906,43.619998931884766,97.0199966430664,36.67938995361328,31.280000686645508,21.081594467163086,66.93000030517578,60.0,57.70000076293945,50.95028305053711,37.529998779296875,61.54999923706055,42.47999954223633
839,87.19000244140625,23.909849166870117,57.720001220703125,30.790000915527344,9.15999984741211,73.7300033569336,109.20999908447266,103.2699966430664,20.020000457763672,37.14500045776367,49.24513244628906,85.51000213623047,147.46153259277344,11.2897367477417,51.79999923706055,27.8700008392334,191.2332763671875,63.220001220703125,43.439998626708984,97.16000366210938,36.78435134887695,31.1299991607666,21.37571144104004,66.87999725341797,61.150001525878906,57.279998779296875,51.03209686279297,38.119998931884766,61.959999084472656,42.43000030517578
840,86.98999786376953,23.6695499420166,57.52000045776367,30.739999771118164,8.779999732971191,73.2699966430664,107.7699966430664,103.11000061035156,19.93000030517578,36.97999954223633,49.87137222290039,85.55000305175781,149.46153259277344,11.248865127563477,51.79999923706055,27.719999313354492,191.0420684814453,63.220001220703125,43.5099983215332,96.91000366210938,36.55534362792969,32.150001525878906,21.166982650756836,66.70999908447266,61.90999984741211,59.15999984741211,50.730018615722656,38.2400016784668,61.70000076293945,42.2400016784668
843,86.5199966430664,22.924619674682617,56.959999084472656,30.8700008392334,8.020000457763672,72.69000244140625,106.33000183105469,101.19000244140625,19.770000457763672,36.9900016784668,49.25936508178711,84.52999877929688,146.61538696289062,11.017256736755371,51.150001525878906,27.329999923706055,189.1873779296875,63.5,41.91999816894531,95.77999877929688,36.78435134887695,32.310001373291016,21.223909378051758,66.91000366210938,61.810001373291016,59.040000915527344,50.409061431884766,38.45000076293945,59.150001525878906,42.25
844,89.33000183105469,23.14089012145996,57.2400016784668,31.219999313354492,8.25,73.20999908447266,107.25,102.7699966430664,19.760000228881836,36.959999084472656,49.6009521484375,85.63999938964844,147.61538696289062,11.03088092803955,51.2400016784668,27.350000381469727,190.30592346191406,63.54999923706055,42.97999954223633,95.01000213623047,36.58396911621094,32.209999084472656,21.242883682250977,66.83000183105469,62.83000183105469,59.02000045776367,50.490875244140625,38.689998626708984,59.2599983215332,42.029998779296875
845,88.9800033569336,23.477310180664062,57.939998626708984,31.760000228881836,8.300000190734863,75.05000305175781,106.8499984741211,103.55999755859375,19.59000015258789,37.27000045776367,49.64365005493164,86.6500015258789,152.07691955566406,11.180745124816895,51.4900016784668,27.43000030517578,193.13575744628906,63.959999084472656,43.650001525878906,95.1500015258789,36.54580307006836,31.920000076293945,21.603416442871094,66.66999816894531,63.61000061035156,58.790000915527344,50.748897552490234,39.439998626708984,57.90999984741211,42.400001525878906
846,88.5999984741211,23.477310180664062,58.849998474121094,31.790000915527344,8.1899995803833,76.70999908447266,103.97000122070312,104.0,19.479999542236328,37.474998474121094,49.230899810791016,85.27999877929688,149.46153259277344,11.239782333374023,51.79999923706055,27.799999237060547,194.45506286621094,64.41000366210938,43.220001220703125,94.94000244140625,36.71755599975586,32.119998931884766,21.698291778564453,66.63999938964844,64.0199966430664,56.939998626708984,50.26431655883789,39.470001220703125,57.59000015258789,42.7400016784668
847,89.41000366210938,23.717609405517578,59.849998474121094,32.470001220703125,8.34000015258789,77.27999877929688,104.98999786376953,106.77999877929688,19.639999389648438,37.97999954223633,50.01369857788086,86.5,151.46153259277344,11.307902336120605,52.0099983215332,28.110000610351562,197.3900604248047,64.94999694824219,43.939998626708984,96.2300033569336,37.02289962768555,32.119998931884766,21.954458236694336,65.0999984741211,64.75,58.61000061035156,51.37193298339844,40.150001525878906,59.18000030517578,43.599998474121094
850,89.25,23.309099197387695,60.04999923706055,32.529998779296875,8.220000267028809,76.51000213623047,103.98999786376953,106.16000366210938,19.850000381469727,38.209999084472656,49.230899810791016,85.95999908447266,151.38461303710938,11.198909759521484,51.900001525878906,28.420000076293945,197.6195068359375,64.8499984741211,43.33000183105469,97.61000061035156,36.8702278137207,31.979999542236328,21.840606689453125,63.58000183105469,63.95000076293945,56.95000076293945,51.59219741821289,40.09000015258789,58.81999969482422,43.31999969482422
851,89.12999725341797,23.40522003173828,59.95000076293945,32.93000030517578,8.109999656677246,76.58999633789062,102.80999755859375,106.73999786376953,20.110000610351562,38.27000045776367,48.433868408203125,86.45999908447266,150.61538696289062,11.230698585510254,51.93000030517578,28.469999313354492,198.06883239746094,64.91000366210938,43.0,97.2300033569336,37.156490325927734,32.04999923706055,21.47058868408203,63.34000015258789,64.76000213623047,56.27000045776367,51.29011917114258,40.439998626708984,58.95000076293945,43.18000030517578
852,89.16000366210938,23.6695499420166,60.5,33.040000915527344,8.210000038146973,76.7699966430664,101.58000183105469,107.51000213623047,19.90999984741211,38.369998931884766,47.7791633605957,86.55999755859375,151.6923065185547,11.380562782287598,52.189998626708984,28.81999969482422,197.86807250976562,65.16999816894531,43.459999084472656,96.9000015258789,37.51908493041992,31.850000381469727,21.52751350402832,63.65999984741211,64.56999969482422,56.77000045776367,51.0887336730957,40.5,58.959999084472656,43.56999969482422
853,89.5,23.453279495239258,61.130001068115234,32.81999969482422,8.180000305175781,77.12999725341797,102.9000015258789,107.04000091552734,19.920000076293945,38.68000030517578,47.565673828125,86.36000061035156,152.3076934814453,11.466848373413086,52.70000076293945,29.260000228881836,199.11090087890625,65.4000015258789,43.380001068115234,97.47000122070312,37.50954055786133,31.8799991607666,21.5085391998291,64.29000091552734,64.75,56.52000045776367,51.25865173339844,40.310001373291016,59.20000076293945,43.540000915527344
854,89.16999816894531,22.828500747680664,60.68000030517578,33.040000915527344,7.900000095367432,76.3499984741211,100.0,105.2699966430664,19.520000457763672,38.654998779296875,46.45552444458008,85.11000061035156,150.46153259277344,11.071752548217773,52.290000915527344,28.31999969482422,197.3900604248047,65.19000244140625,42.33000183105469,96.8499984741211,37.318702697753906,31.450000762939453,21.36622428894043,64.52999877929688,64.83000183105469,55.650001525878906,50.7614860534668,40.529998779296875,58.86000061035156,43.599998474121094
857,87.69999694824219,22.371929168701172,60.060001373291016,32.4900016784668,7.710000038146973,75.79000091552734,97.66999816894531,103.08000183105469,19.020000457763672,38.48500061035156,46.02854537963867,84.29000091552734,147.3076934814453,10.985467910766602,51.599998474121094,27.829999923706055,194.9904327392578,64.58000183105469,41.43000030517578,95.7300033569336,36.74618148803711,30.700000762939453,21.100568771362305,63.459999084472656,64.30000305175781,54.349998474121094,49.64757537841797,40.060001373291016,58.54999923706055,43.650001525878906
858,87.12000274658203,22.203720092773438,59.86000061035156,32.810001373291016,7.869999885559082,75.37999725341797,96.83999633789062,102.75,18.899999618530273,38.505001068115234,45.573097229003906,83.75,147.92308044433594,10.735694885253906,51.220001220703125,27.479999542236328,193.53729248046875,64.68000030517578,41.5,93.9000015258789,36.7557258605957,30.479999542236328,21.214420318603516,64.12999725341797,64.41999816894531,55.2400016784668,49.41472625732422,40.459999084472656,59.060001373291016,43.779998779296875
859,86.63999938964844,21.795209884643555,59.16999816894531,32.869998931884766,7.670000076293945,74.25,94.83999633789062,101.61000061035156,18.579999923706055,38.29499816894531,45.55886459350586,83.04000091552734,146.15383911132812,10.490463256835938,50.189998626708984,27.079999923706055,191.1950225830078,64.58999633789062,40.720001220703125,92.98999786376953,36.58396911621094,30.190000534057617,20.939279556274414,63.93000030517578,63.86000061035156,55.369998931884766,48.79169464111328,40.279998779296875,58.47999954223633,44.459999084472656
860,87.13999938964844,22.179689407348633,59.869998931884766,33.06999969482422,7.909999847412109,74.45999908447266,97.1500015258789,102.83000183105469,17.170000076293945,38.60499954223633,46.39859390258789,83.37000274658203,147.07691955566406,10.57674789428711,50.52000045776367,27.34000015258789,192.16061401367188,64.80999755859375,41.22999954223633,92.69999694824219,36.54580307006836,30.860000610351562,21.537002563476562,64.0,64.22000122070312,55.560001373291016,48.74763870239258,40.560001373291016,59.349998474121094,45.13999938964844
861,86.47000122070312,21.602970123291016,59.16999816894531,33.380001068115234,7.480000019073486,73.58999633789062,94.5,102.94999694824219,16.760000228881836,38.599998474121094,45.45923614501953,82.69000244140625,145.53846740722656,10.599454879760742,50.25,27.260000228881836,191.16635131835938,64.43000030517578,37.13999938964844,91.69000244140625,36.450382232666016,30.690000534057617,21.574953079223633,64.05999755859375,64.08000183105469,55.20000076293945,48.37004470825195,40.81999969482422,59.08000183105469,45.130001068115234
864,85.45999908447266,21.55491065979004,59.02000045776367,33.41999816894531,7.369999885559082,72.88999938964844,94.33000183105469,101.73999786376953,16.399999618530273,38.560001373291016,45.146114349365234,82.2699966430664,144.76922607421875,10.445050239562988,50.13999938964844,27.350000381469727,191.12811279296875,64.02999877929688,36.099998474121094,91.54000091552734,36.11641311645508,30.81999969482422,21.309297561645508,63.5,64.20999908447266,54.81999969482422,48.04279327392578,40.91999816894531,59.09000015258789,45.16999816894531
865,85.94999694824219,21.482820510864258,58.41999816894531,33.310001373291016,7.369999885559082,73.0,93.8499984741211,102.04000091552734,16.739999771118164,38.279998779296875,45.04648971557617,82.0,142.6923065185547,10.431426048278809,47.900001525878906,27.049999237060547,190.66921997070312,63.70000076293945,36.189998626708984,90.98999786376953,36.33587646484375,30.639999389648438,21.4041748046875,63.720001220703125,64.54000091552734,55.02000045776367,47.72813034057617,40.779998779296875,58.95000076293945,45.22999954223633
866,85.91000366210938,21.05027961730957,58.34000015258789,33.470001220703125,7.400000095367432,72.81999969482422,93.43000030517578,100.7699966430664,16.829999923706055,38.33000183105469,44.17829132080078,81.95999908447266,145.3076934814453,10.199817657470703,48.900001525878906,26.90999984741211,190.6501007080078,63.790000915527344,36.790000915527344,91.12000274658203,36.22137451171875,30.309999465942383,21.176471710205078,64.33999633789062,64.27999877929688,55.040000915527344,47.91063690185547,41.119998931884766,59.529998779296875,45.150001525878906
867,85.55999755859375,20.473560333251953,57.369998931884766,33.16999816894531,7.099999904632568,72.30999755859375,91.0199966430664,100.19999694824219,16.690000534057617,38.084999084472656,43.12507247924805,82.1500015258789,145.76922607421875,10.004541397094727,48.689998626708984,26.469999313354492,190.88909912109375,63.709999084472656,35.040000915527344,91.27999877929688,36.459922790527344,29.989999771118164,21.461101531982422,64.12000274658203,63.7400016784668,55.06999969482422,46.98552322387695,40.810001373291016,61.34000015258789,45.150001525878906
868,84.77999877929688,20.545650482177734,55.7400016784668,33.40999984741211,7.010000228881836,69.94999694824219,88.26000213623047,100.4800033569336,16.610000610351562,37.625,42.04338836669922,82.37000274658203,145.76922607421875,10.040871620178223,47.0,26.239999771118164,190.03823852539062,63.869998931884766,33.9900016784668,90.20999908447266,36.450382232666016,29.790000915527344,21.45161247253418,64.19000244140625,63.029998779296875,54.88999938964844,46.29326629638672,41.61000061035156,61.869998931884766,44.459999084472656
871,83.87999725341797,20.401470184326172,55.81999969482422,33.709999084472656,7.03000020980835,70.45999908447266,89.52999877929688,98.80999755859375,16.510000228881836,37.10499954223633,41.84413146972656,81.41999816894531,146.07691955566406,9.727519989013672,46.4900016784668,26.059999465942383,187.3613739013672,63.2599983215332,33.52000045776367,90.01000213623047,36.00190734863281,29.100000381469727,21.39468765258789,63.65999984741211,62.310001373291016,54.09000015258789,45.68281936645508,41.689998626708984,62.380001068115234,43.810001373291016
872,84.69000244140625,20.809980392456055,56.47999954223633,33.560001373291016,6.920000076293945,71.6500015258789,92.76000213623047,99.93000030517578,16.65999984741211,37.290000915527344,43.936336517333984,82.13999938964844,147.38461303710938,9.940962791442871,47.9900016784668,26.270000457763672,189.33078002929688,63.400001525878906,33.31999969482422,91.95999908447266,35.935115814208984,29.690000534057617,21.32827377319336,63.43000030517578,62.630001068115234,55.7599983215332,46.65827560424805,41.31999969482422,62.9900016784668,44.4900016784668
873,83.37000274658203,20.185199737548828,55.81999969482422,33.34000015258789,6.900000095367432,70.69000244140625,90.51000213623047,98.33000183105469,16.559999465942383,37.0,42.911582946777344,81.79000091552734,147.07691955566406,9.604905128479004,47.97999954223633,25.469999313354492,186.93116760253906,63.400001525878906,33.619998931884766,90.97000122070312,35.7442741394043,29.350000381469727,21.233396530151367,63.0,62.31999969482422,55.45000076293945,46.16110610961914,41.310001373291016,63.38999938964844,44.2400016784668
874,84.95999908447266,20.689830780029297,55.9900016784668,33.380001068115234,7.260000228881836,71.63999938964844,92.94999694824219,99.26000213623047,16.690000534057617,37.39500045776367,45.18881607055664,82.29000091552734,147.3076934814453,10.272480010986328,48.83000183105469,25.56999969482422,187.37094116210938,62.88999938964844,34.439998626708984,91.86000061035156,35.6870231628418,29.15999984741211,21.015180587768555,62.4900016784668,63.11000061035156,55.029998779296875,46.677154541015625,41.310001373291016,64.70999908447266,44.40999984741211
875,84.87000274658203,20.52161979675293,56.279998779296875,33.65999984741211,7.070000171661377,71.20999908447266,91.38999938964844,100.04000091552734,16.459999084472656,37.810001373291016,44.84722900390625,82.86000061035156,148.38461303710938,9.750226974487305,49.75,25.719999313354492,186.52963256835938,62.880001068115234,34.0,91.6500015258789,35.84923553466797,29.200000762939453,21.015180587768555,62.58000183105469,63.04999923706055,56.16999816894531,46.123348236083984,41.459999084472656,64.86000061035156,44.4900016784668
879,85.37999725341797,21.098339080810547,56.25,33.88999938964844,7.28000020980835,70.27999877929688,91.19999694824219,99.80999755859375,16.510000228881836,37.8650016784668,45.259979248046875,82.63999938964844,148.38461303710938,10.163488388061523,49.619998931884766,26.040000915527344,186.63479614257812,62.84000015258789,33.97999954223633,91.41000366210938,35.963741302490234,29.3799991607666,21.043643951416016,62.63999938964844,63.09000015258789,56.08000183105469,46.419132232666016,41.650001525878906,65.4000015258789,44.70000076293945
880,85.05999755859375,21.05027961730957,55.84000015258789,33.720001220703125,7.329999923706055,69.87999725341797,90.98999786376953,99.11000061035156,16.459999084472656,37.53499984741211,44.88992691040039,81.08000183105469,147.61538696289062,10.245231628417969,49.54999923706055,25.899999618530273,186.2332763671875,62.34000015258789,33.29999923706055,90.4000015258789,35.6870231628418,29.350000381469727,20.939279556274414,62.63999938964844,62.5099983215332,56.0,46.77784729003906,41.47999954223633,65.41000366210938,45.02000045776367
881,84.44999694824219,20.617740631103516,55.58000183105469,33.81999969482422,7.210000038146973,69.54000091552734,88.41999816894531,98.05999755859375,16.360000610351562,37.47999954223633,44.33485412597656,79.87999725341797,146.23077392578125,10.3587646484375,49.619998931884766,25.780000686645508,185.56405639648438,62.36000061035156,32.959999084472656,89.88999938964844,35.88740539550781,29.299999237060547,20.958253860473633,62.599998474121094,61.90999984741211,56.209999084472656,46.727500915527344,41.43000030517578,65.4000015258789,45.130001068115234
882,83.05000305175781,20.161169052124023,54.619998931884766,34.099998474121094,7.119999885559082,68.66999816894531,85.08000183105469,96.6500015258789,16.079999923706055,36.994998931884766,43.16777038574219,77.87000274658203,144.76922607421875,9.931879997253418,48.849998474121094,25.399999618530273,181.7590789794922,62.040000915527344,32.40999984741211,87.47000122070312,35.47710037231445,28.760000228881836,20.645160675048828,61.7599983215332,61.849998474121094,55.220001220703125,45.758338928222656,41.52000045776367,65.43000030517578,45.150001525878906
885,82.79000091552734,19.87281036376953,53.470001220703125,33.90999984741211,7.099999904632568,68.1500015258789,85.94000244140625,96.4800033569336,15.979999542236328,36.51499938964844,43.21046829223633,78.08999633789062,141.84616088867188,9.668482780456543,47.90999984741211,25.280000686645508,180.05735778808594,62.040000915527344,32.15999984741211,86.5999984741211,35.47710037231445,28.6200008392334,20.436433792114258,61.689998626708984,60.79999923706055,54.77000045776367,45.26116943359375,41.0,65.9000015258789,44.470001220703125
886,82.58999633789062,20.233259201049805,53.459999084472656,34.09000015258789,6.909999847412109,67.30999755859375,83.0199966430664,96.38999938964844,16.059999465942383,36.665000915527344,43.224700927734375,77.58999633789062,139.07691955566406,9.582198143005371,48.47999954223633,25.040000915527344,179.6558380126953,62.15999984741211,30.889999389648438,86.22000122070312,35.6870231628418,28.510000228881836,20.502845764160156,61.209999084472656,60.08000183105469,54.84000015258789,44.65072250366211,41.2599983215332,65.73999786376953,44.5099983215332
887,83.22000122070312,20.52161979675293,54.61000061035156,34.189998626708984,7.239999771118164,67.97000122070312,84.72000122070312,97.88999938964844,16.290000915527344,36.69499969482422,44.3775520324707,78.37000274658203,141.46153259277344,9.8546781539917,49.5,25.510000228881836,182.3900604248047,62.09000015258789,32.709999084472656,87.91999816894531,36.020992279052734,28.8799991607666,20.607210159301758,61.27000045776367,61.040000915527344,56.61000061035156,45.01573181152344,41.279998779296875,65.5999984741211,45.02000045776367
888,85.58999633789062,21.146400451660156,56.060001373291016,34.720001220703125,7.809999942779541,69.56999969482422,88.81999969482422,100.9800033569336,16.8799991607666,37.494998931884766,45.758121490478516,80.9800033569336,146.84616088867188,10.217984199523926,51.119998931884766,26.3700008392334,186.69215393066406,63.18000030517578,33.77000045776367,89.5999984741211,36.32633590698242,29.639999389648438,20.834915161132812,62.08000183105469,61.81999969482422,57.79999923706055,47.15544509887695,41.79999923706055,66.08000183105469,45.84000015258789
889,85.18000030517578,20.353410720825195,55.130001068115234,34.130001068115234,7.349999904632568,69.66000366210938,86.83000183105469,99.88999938964844,16.559999465942383,37.08000183105469,45.04648971557617,80.08000183105469,146.0,10.04541301727295,51.209999084472656,25.8799991607666,185.1912078857422,62.540000915527344,32.77000045776367,86.4000015258789,36.71755599975586,29.209999084472656,20.82542610168457,63.040000915527344,61.810001373291016,56.84000015258789,47.30018997192383,41.689998626708984,66.19000244140625,45.70000076293945
892,86.54000091552734,20.689830780029297,56.459999084472656,34.720001220703125,7.71999979019165,70.61000061035156,89.19999694824219,101.98999786376953,16.8700008392334,37.86000061035156,46.327430725097656,81.62000274658203,148.84616088867188,10.154404640197754,52.59000015258789,26.549999237060547,187.95411682128906,62.970001220703125,34.369998931884766,88.9800033569336,36.85114669799805,29.729999542236328,21.110057830810547,62.9900016784668,62.91999816894531,58.220001220703125,47.942100524902344,42.61000061035156,68.38999938964844,46.349998474121094
893,85.66999816894531,20.06505012512207,55.15999984741211,34.630001068115234,7.320000171661377,70.93000030517578,85.81999969482422,100.19999694824219,16.56999969482422,37.4900016784668,45.18881607055664,80.73999786376953,147.38461303710938,9.750226974487305,51.540000915527344,26.1200008392334,183.69024658203125,62.15999984741211,32.880001068115234,87.0,36.84160232543945,29.100000381469727,21.024667739868164,62.5,61.650001525878906,57.470001220703125,46.337318420410156,42.66999816894531,67.66999816894531,45.75
894,86.30000305175781,20.25728988647461,56.150001525878906,34.939998626708984,7.400000095367432,72.41000366210938,86.25,100.68000030517578,16.739999771118164,37.30500030517578,45.302677154541016,80.94000244140625,148.07691955566406,9.768391609191895,51.779998779296875,26.459999084472656,185.8126220703125,64.23999786376953,33.689998626708984,86.94999694824219,36.64122009277344,29.219999313354492,21.034156799316406,62.61000061035156,61.65999984741211,57.720001220703125,46.790435791015625,42.83000183105469,67.58999633789062,46.25
895,86.30999755859375,20.377439498901367,55.11000061035156,34.91999816894531,7.519999980926514,72.08000183105469,85.30999755859375,100.16999816894531,16.68000030517578,37.39500045776367,45.117652893066406,80.86000061035156,148.92308044433594,9.754768371582031,51.45000076293945,26.579999923706055,184.51242065429688,64.3499984741211,34.40999984741211,88.48999786376953,36.7557258605957,29.329999923706055,21.015180587768555,62.7599983215332,61.65999984741211,58.16999816894531,46.3121452331543,43.130001068115234,67.0999984741211,46.400001525878906
896,87.56999969482422,20.97818946838379,55.47999954223633,35.93000030517578,7.71999979019165,72.08999633789062,86.4000015258789,103.0,16.969999313354492,38.060001373291016,45.91468048095703,82.56999969482422,152.84616088867188,9.868302345275879,52.09000015258789,27.020000457763672,187.4569854736328,65.9000015258789,34.88999938964844,90.13999938964844,37.23282241821289,29.59000015258789,21.650854110717773,63.529998779296875,63.5,59.689998626708984,46.71491622924805,43.900001525878906,68.05000305175781,47.40999984741211
899,87.06999969482422,21.002220153808594,56.09000015258789,35.65999984741211,7.769999980926514,71.69000244140625,86.3499984741211,103.13999938964844,17.079999923706055,37.97999954223633,46.68324661254883,82.51000213623047,152.92308044433594,9.763851165771484,51.93000030517578,27.290000915527344,188.88145446777344,65.81999969482422,34.709999084472656,90.5999984741211,36.946563720703125,29.989999771118164,21.41366195678711,62.560001373291016,63.25,58.790000915527344,46.758968353271484,43.52000045776367,67.47000122070312,46.959999084472656
900,87.81999969482422,20.97818946838379,56.189998626708984,35.779998779296875,7.880000114440918,72.36000061035156,87.56999969482422,103.98999786376953,17.280000686645508,38.125,47.3237190246582,83.7300033569336,152.84616088867188,9.61398696899414,52.75,27.59000015258789,190.08604431152344,66.4000015258789,34.9900016784668,89.97000122070312,37.16603088378906,30.190000534057617,21.55597686767578,62.40999984741211,63.369998931884766,59.58000183105469,47.57080078125,43.9900016784668,68.08999633789062,47.43000030517578
901,87.93000030517578,21.338640213012695,57.119998931884766,35.380001068115234,8.15999984741211,72.69999694824219,88.13999938964844,104.04000091552734,17.3700008392334,37.845001220703125,47.90726089477539,84.4000015258789,153.84616088867188,9.46866512298584,53.099998474121094,27.479999542236328,189.96176147460938,66.77999877929688,36.029998779296875,89.58999633789062,37.375953674316406,30.93000030517578,21.59392738342285,60.88999938964844,63.38999938964844,59.95000076293945,48.055381774902344,43.61000061035156,67.86000061035156,47.63999938964844
902,88.04000091552734,21.338640213012695,57.59000015258789,35.439998626708984,8.109999656677246,73.3499984741211,87.08999633789062,103.45999908447266,17.510000228881836,37.89500045776367,47.978424072265625,85.04000091552734,153.76922607421875,9.573115348815918,52.810001373291016,27.510000228881836,190.31549072265625,66.55000305175781,36.4900016784668,89.08999633789062,37.5572509765625,30.959999084472656,21.59392738342285,60.36000061035156,63.959999084472656,59.83000183105469,48.18124771118164,43.34000015258789,68.48999786376953,47.79999923706055
903,87.11000061035156,20.59370994567871,56.810001373291016,35.209999084472656,7.96999979019165,71.55000305175781,85.5,100.6500015258789,16.979999542236328,37.474998474121094,47.02483367919922,82.68000030517578,151.38461303710938,9.255223274230957,51.70000076293945,26.8799991607666,185.3441619873047,66.66000366210938,36.02000045776367,88.19000244140625,37.786258697509766,30.299999237060547,21.49905014038086,59.77000045776367,62.72999954223633,58.5,47.29389572143555,43.61000061035156,68.08999633789062,47.38999938964844
906,85.87000274658203,20.425500869750977,56.290000915527344,34.959999084472656,7.739999771118164,71.80999755859375,83.94999694824219,99.33999633789062,17.010000228881836,37.22999954223633,46.156639099121094,81.22000122070312,149.84616088867188,9.164396286010742,51.59000015258789,26.600000381469727,184.01528930664062,66.26000213623047,35.2599983215332,88.0,38.082061767578125,30.299999237060547,20.920303344726562,59.540000915527344,62.869998931884766,58.59000015258789,47.01070022583008,43.61000061035156,67.05999755859375,47.220001220703125
907,85.91000366210938,20.233259201049805,56.0099983215332,34.93000030517578,7.650000095367432,71.30000305175781,83.30999755859375,98.97000122070312,16.969999313354492,37.494998931884766,45.259979248046875,81.51000213623047,150.3076934814453,8.878292083740234,51.630001068115234,26.15999984741211,185.0286865234375,66.55999755859375,36.060001373291016,88.56999969482422,37.99618148803711,30.0,21.37571144104004,59.45000076293945,62.310001373291016,57.65999984741211,46.450599670410156,43.7400016784668,68.4800033569336,46.880001068115234
908,86.38999938964844,20.233259201049805,56.34000015258789,35.04999923706055,7.679999828338623,70.9800033569336,82.62999725341797,101.45999908447266,16.8700008392334,37.619998931884766,44.249454498291016,82.80999755859375,153.15383911132812,8.792007446289062,51.900001525878906,26.110000610351562,183.69024658203125,66.41999816894531,35.63999938964844,89.26000213623047,38.2442741394043,30.190000534057617,21.29032325744629,59.2400016784668,62.34000015258789,59.5,46.55758285522461,43.93000030517578,68.58999633789062,47.27000045776367
909,86.36000061035156,20.233259201049805,56.400001525878906,35.029998779296875,7.619999885559082,71.1500015258789,81.66000366210938,101.8499984741211,16.6299991607666,38.04999923706055,43.62321853637695,82.66000366210938,153.23077392578125,8.778383255004883,51.380001068115234,26.0,182.8202667236328,66.70999908447266,35.31999969482422,88.0199966430664,38.55915832519531,29.979999542236328,21.47058868408203,59.70000076293945,62.5,58.869998931884766,46.242919921875,43.84000015258789,67.91999816894531,47.66999816894531
910,88.62000274658203,20.85803985595703,57.650001525878906,35.70000076293945,8.0,73.05999755859375,84.31999969482422,105.31999969482422,16.790000915527344,38.564998626708984,44.51987838745117,84.77999877929688,157.07691955566406,9.014532089233398,52.2599983215332,26.280000686645508,185.9942626953125,67.30000305175781,36.70000076293945,89.08000183105469,39.01717758178711,30.450000762939453,21.660341262817383,60.650001525878906,63.66999816894531,60.34000015258789,46.53240966796875,44.41999816894531,68.94000244140625,48.52000045776367
913,89.29000091552734,21.002220153808594,58.5099983215332,35.70000076293945,8.199999809265137,74.20999908447266,85.3499984741211,105.58999633789062,17.110000610351562,39.04999923706055,44.918392181396484,85.44000244140625,159.53846740722656,9.132607460021973,52.959999084472656,26.510000228881836,187.72467041015625,67.41999816894531,36.27000045776367,88.41000366210938,39.360687255859375,30.6200008392334,21.679317474365234,61.040000915527344,64.08000183105469,58.88999938964844,47.45122528076172,44.290000915527344,69.5999984741211,48.619998931884766
914,89.11000061035156,20.906099319458008,58.720001220703125,36.209999084472656,8.0600004196167,73.08000183105469,83.9000015258789,106.29000091552734,17.020000457763672,39.44499969482422,44.875694274902344,85.69000244140625,156.76922607421875,9.046321868896484,51.869998931884766,26.719999313354492,186.86424255371094,67.95999908447266,35.959999084472656,88.20999908447266,39.818702697753906,30.229999542236328,21.764705657958984,61.130001068115234,63.7400016784668,56.38999938964844,47.105098724365234,44.97999954223633,69.6500015258789,48.66999816894531
916,89.19999694824219,21.31460952758789,59.13999938964844,35.959999084472656,8.029999732971191,74.37999725341797,86.62999725341797,106.2699966430664,16.989999771118164,39.5099983215332,44.591041564941406,85.33000183105469,156.46153259277344,9.205267906188965,51.36000061035156,26.809999465942383,186.30975341796875,67.91999816894531,35.61000061035156,88.79000091552734,39.761451721191406,30.59000015258789,21.64136505126953,61.439998626708984,63.900001525878906,54.880001068115234,47.57080078125,44.95000076293945,70.37000274658203,48.279998779296875
917,88.80999755859375,21.12236976623535,58.540000915527344,35.040000915527344,7.690000057220459,73.77999877929688,85.25,104.98999786376953,16.8799991607666,39.0099983215332,44.420249938964844,84.26000213623047,155.07691955566406,9.059946060180664,51.790000915527344,26.440000534057617,185.3919677734375,67.51000213623047,33.91999816894531,89.22000122070312,39.4370231628418,30.610000610351562,21.41366195678711,61.220001220703125,63.52000045776367,55.290000915527344,47.023284912109375,44.2599983215332,70.7300033569336,47.77000045776367
